YEAR_x,TEAM_x,SEED_x,SCORE_x,gameID,TEAMORIGINAL_x,Closest Match_x,afterWin_winLoss_Win_percent_x_x,afterWin_winLoss_MOV_x_x,afterWin_winLoss_ATS_x_x,asUnderdog_winLoss_Win_percent_x_x,asUnderdog_winLoss_MOV_x_x,asUnderdog_winLoss_ATS_x_x,away_winLoss_Win_percent_x_x,away_winLoss_MOV_x_x,away_winLoss_ATS_x_x,neutralSite_winLoss_Win_percent_x_x,neutralSite_winLoss_MOV_x_x,neutralSite_winLoss_ATS_x_x,overallWinPercentage_Win_percent_x_x,overallWinPercentage_MOV_x_x,overallWinPercentage_ATS_x_x,Team Original_x_x,Team_x_x,afterLoss_winLoss_Win_percent_y_x,afterLoss_winLoss_MOV_y_x,afterLoss_winLoss_ATS_y_x,afterWin_winLoss_Win_percent_y_x,afterWin_winLoss_MOV_y_x,afterWin_winLoss_ATS_y_x,asUnderdog_winLoss_Win_percent_y_x,asUnderdog_winLoss_MOV_y_x,asUnderdog_winLoss_ATS_y_x,restAdvantage_winLoss_Win_percent_y_x,restAdvantage_winLoss_MOV_y_x,restAdvantage_winLoss_ATS_y_x,equalRest_winLoss_Win_percent_y_x,equalRest_winLoss_MOV_y_x,equalRest_winLoss_ATS_y_x,away_winLoss_Win_percent_y_x,away_winLoss_MOV_y_x,away_winLoss_ATS_y_x,home_winLoss_Win_percent_y_x,home_winLoss_MOV_y_x,home_winLoss_ATS_y_x,neutralSite_winLoss_Win_percent_y_x,neutralSite_winLoss_MOV_y_x,neutralSite_winLoss_ATS_y_x,overallWinPercentage_Win_percent_y_x,overallWinPercentage_MOV_y_x,overallWinPercentage_ATS_y_x,Team Original_y_x,TEAM_lower_x,Team_y_x,year_x,upperclassmen_x,SRS_x,SOS_x,Tm_x,Opp_x,MP_x,FG_x,FGA_x,FG%_x,3P_x,3PA_x,3P%_x,FT_x,FTA_x,FT%_x,ORB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,Year_x,YEAR_y,TEAM_y,SEED_y,SCORE_y,TEAMORIGINAL_y,Closest Match_y,afterWin_winLoss_Win_percent_x_y,afterWin_winLoss_MOV_x_y,afterWin_winLoss_ATS_x_y,asUnderdog_winLoss_Win_percent_x_y,asUnderdog_winLoss_MOV_x_y,asUnderdog_winLoss_ATS_x_y,away_winLoss_Win_percent_x_y,away_winLoss_MOV_x_y,away_winLoss_ATS_x_y,neutralSite_winLoss_Win_percent_x_y,neutralSite_winLoss_MOV_x_y,neutralSite_winLoss_ATS_x_y,overallWinPercentage_Win_percent_x_y,overallWinPercentage_MOV_x_y,overallWinPercentage_ATS_x_y,Team Original_x_y,Team_x_y,afterLoss_winLoss_Win_percent_y_y,afterLoss_winLoss_MOV_y_y,afterLoss_winLoss_ATS_y_y,afterWin_winLoss_Win_percent_y_y,afterWin_winLoss_MOV_y_y,afterWin_winLoss_ATS_y_y,asUnderdog_winLoss_Win_percent_y_y,asUnderdog_winLoss_MOV_y_y,asUnderdog_winLoss_ATS_y_y,restAdvantage_winLoss_Win_percent_y_y,restAdvantage_winLoss_MOV_y_y,restAdvantage_winLoss_ATS_y_y,equalRest_winLoss_Win_percent_y_y,equalRest_winLoss_MOV_y_y,equalRest_winLoss_ATS_y_y,away_winLoss_Win_percent_y_y,away_winLoss_MOV_y_y,away_winLoss_ATS_y_y,home_winLoss_Win_percent_y_y,home_winLoss_MOV_y_y,home_winLoss_ATS_y_y,neutralSite_winLoss_Win_percent_y_y,neutralSite_winLoss_MOV_y_y,neutralSite_winLoss_ATS_y_y,overallWinPercentage_Win_percent_y_y,overallWinPercentage_MOV_y_y,overallWinPercentage_ATS_y_y,Team Original_y_y,TEAM_lower_y,Team_y_y,year_y,upperclassmen_y,SRS_y,SOS_y,Tm_y,Opp_y,MP_y,FG_y,FGA_y,FG%_y,3P_y,3PA_y,3P%_y,FT_y,FTA_y,FT%_y,ORB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,Year_y,seedDiff,isUnderdog_x,isUnderdog_y
2023,Duke,5,74.0,84,Duke,duke,81.5%,13.5,0.3,43.3%,-1.1,2.9,66.3%,7.2,0.2,80.2%,9.7,-0.3,81.5%,13.9,0.5,Duke,duke,78.9%,13.0,0.8,81.5%,13.5,0.3,43.3%,-1.1,2.9,82.5%,14.4,0.3,81.7%,13.4,1.0,66.3%,7.2,0.2,91.7%,20.3,1.2,80.2%,9.7,-0.3,81.5%,13.9,0.5,Duke,duke,duke,2023.0,2.0,15.83,7.44,2592.0,2290.0,1445.0,936.0,2072.0,0.452,245.0,731.0,0.335,475.0,620.0,0.766,432.0,1392.0,526.0,204.0,163.0,432.0,549.0,2023.0,2023,Oral Roberts,12,51.0,Oral Roberts,oral roberts,59.7%,3.9,0.4,19.2%,-8.3,-0.1,38.7%,-2.9,0.0,50.5%,0.9,-1.1,56.2%,3.5,0.0,Oral Roberts,oral roberts,52.9%,3.3,-0.2,59.7%,3.9,0.4,19.2%,-8.3,-0.1,59.7%,6.9,-2.3,57.3%,2.8,0.3,38.7%,-2.9,0.0,76.8%,11.2,0.7,50.5%,0.9,-1.1,56.2%,3.5,0.0,Oral Roberts,oral roberts,oral roberts,2023.0,7.0,8.55,-2.84,2915.0,2458.0,1400.0,1058.0,2231.0,0.474,375.0,1027.0,0.365,424.0,548.0,0.774,313.0,1288.0,514.0,237.0,188.0,329.0,453.0,2023.0,7,True,False
2023,Tennessee,4,58.0,85,Tennessee,tennessee,63.9%,6.2,0.4,37.2%,-3.7,1.9,45.9%,-1.0,0.1,55.0%,2.0,-1.2,64.8%,6.1,0.4,Tennessee,tennessee,64.5%,4.7,0.4,63.9%,6.2,0.4,37.2%,-3.7,1.9,68.0%,8.1,0.1,62.7%,4.7,0.5,45.9%,-1.0,0.1,80.7%,12.2,1.2,55.0%,2.0,-1.2,64.8%,6.1,0.4,Tennessee,tennessee,tennessee,2023.0,4.0,20.84,7.98,2547.0,2084.0,1445.0,908.0,2097.0,0.433,276.0,840.0,0.329,455.0,643.0,0.708,464.0,1382.0,601.0,297.0,130.0,431.0,596.0,2023.0,2023,Louisiana Lafayette,13,55.0,Louisiana Lafayette,lafayette,51.1%,-0.4,0.0,26.6%,-8.7,-0.1,34.5%,-6.1,1.0,39.1%,-5.1,-4.3,45.4%,-1.8,-0.7,Lafayette,lafayette,40.9%,-2.7,-1.5,51.1%,-0.4,0.0,26.6%,-8.7,-0.1,51.7%,2.2,-2.6,44.2%,-2.4,0.0,34.5%,-6.1,1.0,58.0%,3.3,-2.8,39.1%,-5.1,-4.3,45.4%,-1.8,-0.7,Lafayette,louisiana lafayette,,,,,,,,,,,,,,,,,,,,,,,,,,9,True,False
2023,Kentucky,6,61.0,86,Kentucky,kentucky,76.1%,10.0,0.4,40.0%,-2.4,2.0,60.6%,3.6,1.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,kentucky,2023.0,5.0,14.76,8.08,2532.0,2305.0,1370.0,929.0,2045.0,0.454,213.0,613.0,0.347,461.0,653.0,0.706,472.0,1339.0,512.0,219.0,125.0,400.0,545.0,2023.0,2023,Providence,11,53.0,Providence,providence,58.2%,3.2,0.8,33.7%,-4.8,1.6,39.8%,-3.1,1.4,38.3%,-3.3,-1.6,56.2%,2.6,0.4,Providence,providence,50.9%,0.8,-0.2,58.2%,3.2,0.8,33.7%,-4.8,1.6,56.6%,3.0,0.0,55.6%,2.0,-0.1,39.8%,-3.1,1.4,71.3%,7.7,0.2,38.3%,-3.3,-1.6,56.2%,2.6,0.4,Providence,providence,providence,2023.0,5.0,12.89,6.55,2552.0,2343.0,1345.0,901.0,1975.0,0.456,218.0,630.0,0.346,532.0,717.0,0.742,400.0,1257.0,482.0,226.0,147.0,387.0,495.0,2023.0,5,True,False
2023,Kansas St,3,77.0,87,Kansas St.,kansas st,60.8%,4.3,0.7,27.8%,-6.3,0.7,31.6%,-5.6,-0.3,51.1%,1.1,+0.4,57.3%,3.5,0.4,Kansas St,kansas st,50.3%,1.3,0.1,60.8%,4.3,0.7,27.8%,-6.3,0.7,62.5%,5.7,-0.1,55.0%,2.4,0.5,31.6%,-5.6,-0.3,75.6%,10.0,1.0,51.1%,1.1,+0.4,57.3%,3.5,0.4,Kansas St,kansas st,kansas st,2023.0,6.0,15.79,9.48,2742.0,2515.0,1465.0,961.0,2083.0,0.461,258.0,752.0,0.343,562.0,751.0,0.748,355.0,1247.0,611.0,289.0,100.0,498.0,644.0,2023.0,2023,Montana St,14,65.0,Montana St.,montana st,52.8%,0.8,-0.4,26.2%,-7.3,0.1,30.9%,-6.4,-0.4,50.7%,-0.4,+0.2,50.0%,0.4,-0.5,Montana St,montana st,48.6%,0.5,-0.6,52.8%,0.8,-0.4,26.2%,-7.3,0.1,55.8%,6.1,-1.0,50.4%,-0.8,-0.3,30.9%,-6.4,-0.4,69.4%,7.6,-0.8,50.7%,-0.4,+0.2,50.0%,0.4,-0.5,Montana St,montana st,montana st,2023.0,5.0,2.18,-1.43,2588.0,2342.0,1410.0,879.0,1876.0,0.469,216.0,642.0,0.336,614.0,814.0,0.754,291.0,1154.0,438.0,229.0,104.0,415.0,641.0,2023.0,11,True,False
2023,Michigan St,7,72.0,88,Michigan St.,michigan st,71.9%,8.4,0.4,35.3%,-4.2,0.7,54.0%,1.9,-0.1,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,71.5%,8.7,1.1,71.9%,8.4,0.4,35.3%,-4.2,0.7,70.4%,9.2,0.3,68.7%,6.7,-0.2,54.0%,1.9,-0.1,87.4%,15.5,1.2,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,michigan st,2023.0,5.0,14.25,11.25,2411.0,2309.0,1380.0,879.0,1944.0,0.452,252.0,642.0,0.393,401.0,528.0,0.759,307.0,1213.0,497.0,160.0,102.0,370.0,557.0,2023.0,2023,USC,10,62.0,USC,usc,60.3%,3.7,0.1,29.0%,-5.7,0.7,37.9%,-3.0,0.3,55.4%,1.6,+1.2,55.8%,2.6,0.1,USC,usc,48.6%,0.5,0.2,60.3%,3.7,0.1,29.0%,-5.7,0.7,66.7%,5.3,-0.1,52.5%,1.5,0.4,37.9%,-3.0,0.3,69.1%,7.0,-0.3,55.4%,1.6,+1.2,55.8%,2.6,0.1,USC,usc,usc,2023.0,4.0,13.06,8.0,2391.0,2224.0,1325.0,855.0,1878.0,0.455,214.0,620.0,0.345,465.0,624.0,0.745,310.0,1164.0,445.0,227.0,167.0,410.0,568.0,2023.0,3,True,False
2023,Marquette,2,78.0,89,Marquette,marquette,62.5%,5.4,0.6,34.9%,-4.9,0.8,44.3%,-1.9,0.8,56.5%,1.5,+0.5,64.2%,5.5,0.4,Marquette,marquette,64.7%,4.4,0.0,62.5%,5.4,0.6,34.9%,-4.9,0.8,65.6%,6.1,0.2,65.9%,5.6,1.2,44.3%,-1.9,0.8,78.8%,11.2,0.2,56.5%,1.5,+0.5,64.2%,5.5,0.4,Marquette,marquette,marquette,2023.0,3.0,17.07,8.01,2856.0,2530.0,1460.0,1056.0,2174.0,0.486,322.0,912.0,0.353,422.0,588.0,0.718,317.0,1146.0,624.0,330.0,108.0,386.0,582.0,2023.0,2023,Vermont,15,61.0,Vermont,vermont,70.1%,6.9,0.7,25.6%,-7.8,-0.1,57.1%,1.6,0.5,54.0%,1.4,+0.4,67.3%,6.1,1.0,Vermont,vermont,64.2%,5.3,1.6,70.1%,6.9,0.7,25.6%,-7.8,-0.1,74.1%,8.5,1.8,63.8%,5.7,0.6,57.1%,1.6,0.5,81.1%,11.9,1.8,54.0%,1.4,+0.4,67.3%,6.1,1.0,Vermont,vermont,vermont,2023.0,6.0,1.63,-3.13,2471.0,2276.0,1377.0,901.0,1901.0,0.474,292.0,816.0,0.358,377.0,541.0,0.697,220.0,1065.0,465.0,200.0,98.0,318.0,504.0,2023.0,13,True,False
2023,Houston,1,63.0,90,Houston,houston,65.8%,6.7,1.2,25.8%,-7.7,0.6,39.8%,-3.1,0.2,61.2%,4.1,+0.6,59.9%,4.7,1.1,Houston,houston,48.5%,0.2,0.8,65.8%,6.7,1.2,25.8%,-7.7,0.6,62.2%,5.7,0.3,58.6%,3.6,1.3,39.8%,-3.1,0.2,74.7%,10.9,2.1,61.2%,4.1,+0.6,59.9%,4.7,1.1,Houston,houston,houston,2023.0,4.0,22.2,4.79,2770.0,2126.0,1480.0,1010.0,2203.0,0.458,284.0,835.0,0.34,466.0,636.0,0.733,474.0,1441.0,544.0,293.0,182.0,370.0,618.0,2023.0,2023,Northern Kentucky,16,52.0,Northern Kentucky,kentucky,76.1%,10.0,0.4,40.0%,-2.4,2.0,60.6%,3.6,1.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,northern kentucky,northern kentucky,2023.0,5.0,-0.83,-2.89,2372.0,2224.0,1425.0,851.0,1997.0,0.426,283.0,827.0,0.342,387.0,556.0,0.696,394.0,1136.0,468.0,329.0,89.0,395.0,535.0,2023.0,15,True,False
2023,Iowa,8,75.0,91,Iowa,iowa,57.5%,4.6,0.1,29.8%,-6.0,0.3,34.6%,-4.0,-0.4,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,iowa,2023.0,6.0,14.08,8.69,2642.0,2464.0,1335.0,941.0,2077.0,0.453,265.0,779.0,0.34,495.0,671.0,0.738,398.0,1207.0,541.0,216.0,112.0,325.0,488.0,2023.0,2023,Auburn,9,83.0,Auburn,auburn,60.7%,4.9,-0.3,26.4%,-7.8,-0.4,32.9%,-5.0,-0.7,52.3%,0.5,-0.8,57.1%,3.3,0.3,Auburn,auburn,49.7%,0.3,0.9,60.7%,4.9,-0.3,26.4%,-7.8,-0.4,60.7%,6.3,0.2,51.4%,0.9,-0.3,32.9%,-5.0,-0.7,73.8%,9.4,1.4,52.3%,0.5,-0.8,57.1%,3.3,0.3,Auburn,auburn,auburn,2023.0,7.0,14.35,9.29,2474.0,2302.0,1365.0,875.0,1991.0,0.439,221.0,701.0,0.315,503.0,723.0,0.696,396.0,1231.0,479.0,263.0,172.0,414.0,655.0,2023.0,1,True,False
2023,Miami FL,5,63.0,92,Miami FL,miami,61.7%,5.0,0.7,34.7%,-4.3,1.8,44.4%,-1.6,1.5,58.0%,2.2,0.0,60.3%,4.1,0.4,Miami,miami,55.0%,1.2,-0.1,61.7%,5.0,0.7,34.7%,-4.3,1.8,60.9%,4.5,0.1,60.1%,3.8,1.0,44.4%,-1.6,1.5,72.1%,8.8,-0.3,58.0%,2.2,0.0,60.3%,4.1,0.4,Miami,miami fl,miami fl,2023.0,5.0,13.98,6.84,2925.0,2661.0,1485.0,1058.0,2205.0,0.48,278.0,755.0,0.368,531.0,677.0,0.784,384.0,1285.0,535.0,270.0,115.0,411.0,527.0,2023.0,2023,Drake,12,56.0,Drake,drake,52.5%,1.6,0.4,26.5%,-7.3,0.0,29.5%,-7.0,-1.0,47.8%,0.1,+0.9,49.9%,0.7,0.1,Drake,drake,45.2%,-1.3,-0.2,52.5%,1.6,0.4,26.5%,-7.3,0.0,55.0%,4.3,0.1,49.3%,-0.6,0.1,29.5%,-7.0,-1.0,67.4%,7.2,1.0,47.8%,0.1,+0.9,49.9%,0.7,0.1,Drake,drake,drake,2023.0,5.0,7.84,-1.14,2617.0,2236.0,1430.0,952.0,2032.0,0.469,278.0,751.0,0.37,435.0,567.0,0.767,278.0,1250.0,478.0,187.0,92.0,368.0,522.0,2023.0,7,True,False
2023,Indiana,4,71.0,93,Indiana,indiana,60.1%,5.2,-0.5,28.4%,-6.8,-0.2,34.4%,-4.2,-1.2,50.4%,0.4,-1.6,58.9%,4.6,-0.1,Indiana,indiana,54.3%,2.4,0.4,60.1%,5.2,-0.5,28.4%,-6.8,-0.2,63.4%,5.4,0.0,57.1%,5.2,0.3,34.4%,-4.2,-1.2,77.4%,11.6,1.2,50.4%,0.4,-1.6,58.9%,4.6,-0.1,Indiana,indiana,indiana,2023.0,4.0,14.94,8.88,2616.0,2404.0,1405.0,994.0,2044.0,0.486,200.0,544.0,0.368,428.0,602.0,0.711,321.0,1250.0,533.0,203.0,177.0,402.0,599.0,2023.0,2023,Kent St,13,60.0,Kent St.,kent st,65.5%,4.7,0.5,36.0%,-4.3,1.4,50.7%,-0.7,0.6,58.9%,3.2,+1.4,65.4%,5.0,0.6,Kent St,kent st,63.5%,4.5,0.4,65.5%,4.7,0.5,36.0%,-4.3,1.4,69.6%,8.0,0.2,64.0%,3.8,0.7,50.7%,-0.7,0.6,80.6%,10.8,0.3,58.9%,3.2,+1.4,65.4%,5.0,0.6,Kent St,kent st,kent st,2023.0,6.0,7.53,-1.22,2665.0,2305.0,1405.0,957.0,2128.0,0.45,275.0,818.0,0.336,476.0,656.0,0.726,386.0,1249.0,432.0,309.0,138.0,398.0,659.0,2023.0,9,True,False
2023,Iowa St,6,41.0,94,Iowa St.,iowa st,62.4%,5.9,1.0,25.8%,-6.9,0.3,28.2%,-6.0,-0.6,58.7%,2.5,+1.5,57.9%,4.1,0.6,Iowa St,iowa st,48.7%,0.2,0.2,62.4%,5.9,1.0,25.8%,-6.9,0.3,64.3%,7.4,0.1,53.9%,2.0,0.4,28.2%,-6.0,-0.6,76.7%,11.0,1.3,58.7%,2.5,+1.5,57.9%,4.1,0.6,Iowa St,iowa st,iowa st,2023.0,6.0,15.36,10.39,2231.0,2067.0,1330.0,834.0,1882.0,0.443,211.0,637.0,0.331,352.0,525.0,0.67,380.0,1111.0,457.0,290.0,96.0,427.0,633.0,2023.0,2023,Pittsburgh,11,59.0,Pittsburgh,pittsburgh,68.3%,7.1,0.2,31.0%,-6.1,0.7,43.9%,-1.9,1.0,58.9%,3.3,+0.6,63.2%,5.3,0.1,Pittsburgh,pittsburgh,51.3%,0.7,0.0,68.3%,7.1,0.2,31.0%,-6.1,0.7,64.3%,6.3,-0.2,62.3%,4.4,0.1,43.9%,-1.9,1.0,76.0%,10.2,-0.7,58.9%,3.3,+0.6,63.2%,5.3,0.1,Pittsburgh,pittsburgh,pittsburgh,2023.0,6.0,10.59,5.2,2704.0,2510.0,1440.0,930.0,2081.0,0.447,325.0,903.0,0.36,519.0,684.0,0.759,364.0,1301.0,506.0,185.0,147.0,400.0,585.0,2023.0,5,True,False
2023,Xavier,3,72.0,95,Xavier,xavier,67.9%,6.8,0.8,38.5%,-2.8,1.7,50.8%,1.1,0.1,57.4%,2.4,+0.2,68.6%,7.1,0.6,Xavier,xavier,66.8%,6.0,0.0,67.9%,6.8,0.8,38.5%,-2.8,1.7,73.2%,7.9,0.5,66.7%,6.8,0.6,50.8%,1.1,0.1,84.8%,12.9,1.2,57.4%,2.4,+0.2,68.6%,7.1,0.6,Xavier,xavier,xavier,2023.0,6.0,16.03,9.16,2995.0,2741.0,1485.0,1109.0,2256.0,0.492,274.0,703.0,0.39,503.0,708.0,0.71,380.0,1396.0,705.0,236.0,120.0,459.0,593.0,2023.0,2023,Kennesaw St,14,67.0,Kennesaw St.,kennesaw st,41.3%,-2.9,0.1,13.3%,-13.2,-1.0,17.4%,-12.3,-1.1,35.5%,-4.9,+0.6,32.0%,-6.0,-0.6,Kennesaw St,kennesaw st,27.2%,-7.7,-0.9,41.3%,-2.9,0.1,13.3%,-13.2,-1.0,47.0%,1.3,-0.3,28.0%,-7.5,-0.5,17.4%,-12.3,-1.1,48.3%,1.0,-0.3,35.5%,-4.9,+0.6,32.0%,-6.0,-0.6,Kennesaw St,kennesaw st,kennesaw st,2023.0,7.0,0.6,-2.06,2626.0,2415.0,1415.0,931.0,2021.0,0.461,286.0,783.0,0.365,478.0,723.0,0.661,337.0,1234.0,502.0,276.0,96.0,434.0,631.0,2023.0,11,True,False
2023,Texas A&M,7,59.0,96,Texas A&M,texas a&m,61.3%,4.9,0.3,26.3%,-7.6,0.0,34.9%,-5.7,0.0,46.6%,-0.3,-0.1,56.1%,2.7,-0.1,Texas A&M,texas a&m,45.9%,-1.9,-1.0,61.3%,4.9,0.3,26.3%,-7.6,0.0,64.8%,5.6,-0.6,51.3%,1.1,0.1,34.9%,-5.7,0.0,72.2%,9.0,-0.3,46.6%,-0.3,-0.1,56.1%,2.7,-0.1,Texas A&M,texas a&m,texas a&m,2023.0,5.0,13.76,7.42,2549.0,2327.0,1400.0,835.0,1932.0,0.432,217.0,666.0,0.326,662.0,872.0,0.759,435.0,1288.0,439.0,235.0,82.0,430.0,637.0,2023.0,2023,Penn St,10,76.0,Penn St.,penn st,51.6%,0.7,0.5,25.9%,-7.5,0.7,25.0%,-8.0,0.1,48.8%,-0.7,+0.7,48.1%,-0.3,0.4,Penn St,penn st,42.3%,-2.3,0.3,51.6%,0.7,0.5,25.9%,-7.5,0.7,47.8%,1.1,0.4,46.3%,-1.3,0.1,25.0%,-8.0,0.1,63.9%,5.1,0.5,48.8%,-0.7,+0.7,48.1%,-0.3,0.4,Penn St,penn st,penn st,2023.0,5.0,13.04,9.02,2673.0,2524.0,1505.0,978.0,2111.0,0.463,385.0,995.0,0.387,332.0,449.0,0.739,227.0,1205.0,508.0,161.0,79.0,332.0,572.0,2023.0,3,True,False
2023,Texas ,2,81.0,97,Texas ,texas,64.3%,6.5,0.0,32.7%,-4.7,0.8,45.7%,-1.3,-0.4,56.3%,2.2,-0.4,65.3%,6.6,0.0,Texas,texas,65.6%,5.2,0.0,64.3%,6.5,0.0,32.7%,-4.7,0.8,66.5%,7.3,-0.4,62.8%,5.7,0.3,45.7%,-1.3,-0.4,81.3%,13.3,0.5,56.3%,2.2,-0.4,65.3%,6.6,0.0,Texas,texas,texas,2023.0,5.0,20.56,10.43,2963.0,2578.0,1535.0,1083.0,2289.0,0.473,274.0,790.0,0.347,523.0,699.0,0.748,366.0,1296.0,614.0,299.0,136.0,439.0,663.0,2023.0,2023,Colgate,15,61.0,Colgate,colgate,50.9%,0.9,1.3,20.6%,-8.1,1.9,37.3%,-4.9,1.4,33.3%,-4.1,-3.9,49.1%,0.3,1.4,Colgate,colgate,47.4%,-0.3,1.2,50.9%,0.9,1.3,20.6%,-8.1,1.9,52.9%,3.1,0.6,49.4%,0.0,2.1,37.3%,-4.9,1.4,64.4%,6.7,2.3,33.3%,-4.1,-3.9,49.1%,0.3,1.4,Colgate,colgate,colgate,2023.0,6.0,2.2,-5.86,2733.0,2426.0,1400.0,1042.0,2038.0,0.511,286.0,709.0,0.403,363.0,549.0,0.661,279.0,1179.0,637.0,248.0,100.0,357.0,438.0,2023.0,13,True,False
2023,Kansas,1,96.0,98,Kansas,kansas,79.6%,11.4,0.4,42.7%,-3.8,-0.2,65.6%,4.3,-0.3,74.9%,9.2,+0.8,80.7%,11.8,0.7,Kansas,kansas,85.2%,12.5,2.3,79.6%,11.4,0.4,42.7%,-3.8,-0.2,83.7%,13.8,0.7,77.1%,9.9,0.4,65.6%,4.3,-0.3,93.3%,18.0,1.3,74.9%,9.2,+0.8,80.7%,11.8,0.7,Kansas,kansas,kansas,2023.0,4.0,19.2,11.84,2715.0,2450.0,1450.0,1002.0,2142.0,0.468,251.0,724.0,0.347,460.0,639.0,0.72,353.0,1294.0,590.0,317.0,139.0,444.0,597.0,2023.0,2023,Howard,16,68.0,Howard,howard,37.3%,-3.7,-0.9,21.2%,-12.0,-1.2,18.6%,-12.6,-2.3,36.6%,-5.3,-0.5,31.6%,-6.5,-1.1,Howard,howard,29.1%,-7.6,-1.3,37.3%,-3.7,-0.9,21.2%,-12.0,-1.2,39.1%,-3.7,0.7,30.5%,-6.8,-1.9,18.6%,-12.6,-2.3,47.2%,1.0,0.2,36.6%,-5.3,-0.5,31.6%,-6.5,-1.1,Howard,howard,howard,2023.0,3.0,-5.04,-5.14,2634.0,2542.0,1405.0,934.0,2038.0,0.458,282.0,754.0,0.374,484.0,679.0,0.713,407.0,1252.0,523.0,252.0,109.0,573.0,614.0,2023.0,15,True,False
2023,Arkansas,8,73.0,99,Arkansas,arkansas,61.9%,5.5,-0.7,27.1%,-6.9,-1.0,29.7%,-5.6,-1.7,52.9%,0.2,-1.9,60.2%,5.0,-0.4,Arkansas,arkansas,54.3%,2.4,-0.5,61.9%,5.5,-0.7,27.1%,-6.9,-1.0,67.9%,7.5,-1.1,56.6%,3.5,-0.1,29.7%,-5.6,-1.7,80.0%,12.6,1.0,52.9%,0.2,-1.9,60.2%,5.0,-0.4,Arkansas,arkansas,arkansas,2023.0,3.0,15.99,9.87,2666.0,2446.0,1445.0,961.0,2063.0,0.466,179.0,572.0,0.313,565.0,810.0,0.698,373.0,1272.0,462.0,302.0,182.0,458.0,694.0,2023.0,2023,Illinois,9,63.0,Illinois,illinois,66.0%,6.9,0.5,27.8%,-5.2,0.6,44.6%,-1.0,0.3,59.8%,3.2,-0.4,64.3%,6.3,0.5,Illinois,illinois,58.1%,3.7,0.3,66.0%,6.9,0.5,27.8%,-5.2,0.6,65.9%,8.0,1.2,64.8%,6.4,0.2,44.6%,-1.0,0.3,79.2%,12.6,1.0,59.8%,3.2,-0.4,64.3%,6.3,0.5,Illinois,illinois,illinois,2023.0,3.0,14.81,7.65,2452.0,2216.0,1335.0,874.0,1946.0,0.449,251.0,815.0,0.308,453.0,667.0,0.679,366.0,1248.0,409.0,229.0,186.0,426.0,559.0,2023.0,1,True,False
2023,St Marys,5,63.0,100,Saint Mary's,st marys,69.0%,8.1,0.4,24.9%,-8.8,-1.3,52.6%,1.1,1.1,52.4%,0.5,-2.1,65.8%,6.7,0.3,St Marys,st marys,57.4%,2.5,0.1,69.0%,8.1,0.4,24.9%,-8.8,-1.3,76.0%,11.4,0.8,62.8%,4.5,0.0,52.6%,1.1,1.1,78.8%,12.3,0.3,52.4%,0.5,-2.1,65.8%,6.7,0.3,St Marys,st marys,st marys,2023.0,4.0,17.41,7.18,2473.0,2105.0,1415.0,888.0,1952.0,0.455,263.0,720.0,0.365,434.0,625.0,0.694,371.0,1236.0,436.0,239.0,122.0,373.0,579.0,2023.0,2023,VCU,12,51.0,VCU,vcu,67.3%,6.1,0.8,30.3%,-4.1,0.8,53.4%,1.3,0.4,54.6%,2.9,+2.6,67.3%,5.9,0.7,VCU,vcu,65.7%,5.0,0.6,67.3%,6.1,0.8,30.3%,-4.1,0.8,69.0%,6.7,-0.6,67.0%,5.6,0.7,53.4%,1.3,0.4,81.2%,10.2,0.3,54.6%,2.9,+2.6,67.3%,5.9,0.7,VCU,vcu,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,False
